=== TABLE: ai_code_hashes ===
hash      source    fileExtension  fileName                                                         requestId  conversationId                        timestamp      createdAt    
--------  --------  -------------  ---------------------------------------------------------------  ---------  ------------------------------------  -------------  -------------
6b434f7c  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
29d64368  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
673ceb63  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
f66fee3c  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
ffac0f2e  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
536c04d0  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
4c068ab9  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
59cbd371  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
880c3413  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
5fea9a96  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
162e551e  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
513e74ce  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
74e996c7  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
f2c16819  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
c88de59e  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
bb6ad03a  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
90beaaf   composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
c52068eb  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
1d01ab81  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
800cc702  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
1e04650c  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
5cfe257a  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
12825ab3  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
8915eb8d  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
ea3406da  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
721a0635  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
27b967a6  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
8b1b2320  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
a2fa965d  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
278e4114  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
37c04bee  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
ad8c4977  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
8083e7a2  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
871e062c  composer  yml            /c:/masm64-framework/.github/ISSUE_TEMPLATE/feature_request.yml             36c42e2b-9a84-4196-aae0-7001c138d639  1768353265032  1768353265032
c3a99454  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
20c3eecc  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
8808303f  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
aed40fd7  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
591268f1  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
c0223cad  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
b69ba5a5  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
e71f3045  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
2f2b3255  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
8fe9bd26  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
18852504  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
2b2c1a9   composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
be215021  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
4f523298  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
8b9726bd  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
6ea2bb8d  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
f7bcbb89  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
c969681c  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
db927416  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
f66c022a  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
c30a1ba4  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
f02ff5e7  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
25bb95b4  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
a5d93adf  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
8bb888cf  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
faa0e45e  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
430ff790  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
59a5d88c  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
735000d3  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
2fc5e6c6  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
c7c9ace6  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
ed83ed3a  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
97d85b58  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
9cfba3b8  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
18b3ad1d  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
94ae8fe6  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
6ad04218  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
effa530   composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
9c2ae468  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
5196b955  composer  md             /c:/masm64-framework/.github/PULL_REQUEST_TEMPLATE.md                       36c42e2b-9a84-4196-aae0-7001c138d639  1768353265313  1768353265313
f42cd113  composer  asm            /c:/masm64-framework/examples/hashcheck/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355013853  1768355013854
d24f1e92  composer  asm            /c:/masm64-framework/examples/hashcheck/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355013853  1768355013854
4b847134  composer  asm            /c:/masm64-framework/examples/hashcheck/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355013853  1768355013854
754e0848  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
4f6f862e  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
4a06f586  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
278ba0ec  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
a1155b59  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
416f11ca  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
f1282b17  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
f82cf6be  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
7cfd3d    composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
52de9ab3  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
868650c7  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
64cda432  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
8a84c6a8  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
e3b272a6  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
847c8314  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
8afdf564  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
846f60c7  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
4931fe6a  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
209287db  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
7c4886b3  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
e9520e3c  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
dbedf01a  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
759bb979  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
80902f26  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
5cda1b06  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
2188923d  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
2fa0bc3c  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
c0b5e132  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
c7522c3a  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
950f02b4  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
f3de19cb  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
d6990152  composer  bat            /c:/masm64-framework/examples/hashcheck/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014269  1768355014269
97cba21a  composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355014558  1768355014559
715fb2a9  composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355014558  1768355014559
8f51feac  composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355014558  1768355014559
5d8be342  composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355014558  1768355014559
2fc2b347  composer  asm            /c:/masm64-framework/examples/colorpick/main.asm                            36c42e2b-9a84-4196-aae0-7001c138d639  1768355014558  1768355014559
fc1ecad5  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
8a2c6a13  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
f7589c71  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
eb1024c6  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
fda11b1   composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
e7805c0   composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
32cfe15e  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
2ca7fa15  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
b6aeb169  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
cac41bb6  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
c471b09c  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
4c40f307  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
fa8cb54e  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
2ae6ddcb  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
97980484  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
520a5102  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
f2eb17c3  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
c368ff89  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
b43fca    composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
61a222a9  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
f40818b1  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
a7a8caee  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
f0b2c838  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
fa5cfaa7  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
ab250691  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
6f28b218  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
5bd0020b  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
bf0928a7  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
d74e0ca9  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
9e189411  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
f1ad515c  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
22da696   composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
4b0210a1  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
50de52b0  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
358a9a36  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
8e48bc81  composer  bat            /c:/masm64-framework/examples/colorpick/build.bat                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355014908  1768355014908
44607070  composer  asm            /c:/masm64-framework/examples/shellex/shellex.asm                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015164  1768355015164
5cebcdf1  composer  asm            /c:/masm64-framework/examples/shellex/shellex.asm                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015164  1768355015164
af2a5bd3  composer  asm            /c:/masm64-framework/examples/shellex/shellex.asm                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015164  1768355015164
dcedc7c6  composer  asm            /c:/masm64-framework/examples/shellex/shellex.asm                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015164  1768355015164
48c992bd  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
e0290191  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
9cea6314  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
e2d3396f  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
55eb290b  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
b7535512  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
bf294bdb  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
48993fde  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
3e116cd5  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
164cba87  composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
ca02e94   composer  def            /c:/masm64-framework/examples/shellex/exports.def                           36c42e2b-9a84-4196-aae0-7001c138d639  1768355015474  1768355015474
d7524fa6  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
b151e018  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
c11fbd29  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
79b5b419  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
4ca3af3d  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
f4dbe279  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
5eaae28e  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
4edc6a7c  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
b2b0124c  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
2a9b4ad3  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
72711cfa  composer  bat            /c:/masm64-framework/examples/shellex/build.bat                             36c42e2b-9a84-4196-aae0-7001c138d639  1768355015729  1768355015729
